page_image_path,text
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_274.png,", y a todos"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_275.png,los Corregid
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_276.png,"ores, Assist"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_277.png,"ente, Govern"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_278.png,"ado-
res, Al"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_279.png,caldes mayor
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_280.png,es y ordinar
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_281.png,"ios, y otros"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_282.png,juezes y j
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_283.png,usticias qua
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_284.png,lesquier de
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_285.png,"todas las 
c"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_286.png,"iudades, vil"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_287.png,las y lugare
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_288.png,s de los nro
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_289.png,"s Rey-
nos y"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_290.png,"Señorios, a"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_291.png,nsi a los q
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_292.png,"agora son, c"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_293.png,"o-
mo a los"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_294.png,que seran de
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_295.png,aquí adelan
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_296.png,"te q vos
gua"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_297.png,rden y cumpl
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_298.png,an esta nues
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_299.png,"tra cedula
y"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_300.png,merced que
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_301.png,ansi vos haz
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_302.png,"emos, y cont"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_303.png,"ra
el tenor"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_304.png,y forma dell
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_305.png,"a, y de lo e"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_306.png,n ella conte
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_000.png,"NOTES:	u and v are used interchangeably 	check against dictionary?
		f and s are used interchangeably 	check against dictionary?
		accents are inconsistent 		should be ignored (except ñ)
		some letters have horizontal “cap”	tends to mean n follows, or ue after capped q
		some line end hyphens not present	leave words split for now, can decide later
		ç old spelling is always modern z	teach AI to always interpret ç as z
PDF p1
POR
DOÑA CATALINA DE
Laçarraga y Zarate, viuda de Marco
Antonio de Caycedo, y el señor
Fiscal.
C O N
Don Antonio del Barco y Recalde,
Cavallero de la Orden de
Santiago.
Pretende doña Catalina, que don An-
tonio ha de ser condenado a q avien
dosele quitado el habito, e insignias
de la Orden, sea entregado a la justi-
cia seglar, para que se execute en el
la pena de muerte, por los delitos q
cometio de aver con malos medios,
y tercer"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_001.png,"ias, y promessas, y alagos engañado a D. Francis-
PDF p2 - left
ca de Caycedo su hija, donzella noble y honesta, a
que concedielle en su voluntad, y para esto, y violar su
castidad, aver quebrantado su casa, siendo de muy luci-
da nobleza y calidad, entrando en ella denoche a des-
hora con llaves falsas, y otras vezes por las ventanas, y
texados, y otras sacandola de su casa, y llevandola a o-
tras para el mismo efeto, y sintiendola preñada dadole
recetas de bevidas para q abortasse. Y sobre todo, avien
do llegado a noticia de doña Catalina y su marido la
dicha deshonra, y tratando de remedialla con secreto,
el dicho don Antonio por mas injurialles dixo por un
villete al mismo Marco Antonio, que no queria casar-
se con su hija, y que estava arrepentido de auello dicho.
Y ultimamente para impedille el reparo de tantos a-
gravios le quito la vida, passan"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_002.png,"dole de una estocada, de
que murio luego sin consession en la calle.
Y por aver pocos dias que se vio este pleyto, y estar
fresca la memoria de la provança de los dichos delitos,
en que no quedo duda, se tratara solamente en este pa-
pel.
Que doña Catalina es parte legitima para lo que
pide, demas del señor Fiscal.
Y de la pena que se deve imponer por los dichos de-
litos.
Y que no son ciertas las escusas con que el reo se pre
tende evadir.
Legitimacion de la persona de doña Catalina.
En primer lugar hizo fuerça el Abogado contrario
a la vista en querer fundar, que para acusar la muer-
te del marido, se han de preferir los hijos a la viuda, o
alomenos concurrir con ella: y que de aqui infirio, que pues
de los dos hijos que quedaron de Marco – Antonio de
Caycedo el varon (que esta fuera del Reyno sirviendo a
PDF p3 – right
su Magestad) no ha querellado,"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_003.png,"y la hembra (que es la
doña Francisca casada oy con el matador) no le pide,
han de prevalecer a doña Catalina, q acusa por ser ma-
yor parte.
Pero este discurso repugna a la jurisprudencia, y a la
resolucion mas assentada que ay en este Reyno.
Lo primero, que la viuda tiene el primer lugar en la
acusacion de la muerte del marido, y demas agravios
hechos a su casa, sin que los hijos (quando huvieran acu-
sado) puedan concurrir con ella, ni ser parte para remi-
tir la muerte, como lo assientan los Autores q adelante
se citaran, fundadas en la razon de que el derecho de
acusar la muerte, non est quid haereditarium, I. pro haere
de, §, sin, ff, de acquiren. haered. & sic, la muger aunque
no sea heredera de su marido, se prefiere en la acusacion
de su muerte a los hijos, y a todos los demas consangui-
neos porque como por el matrimonio se hizieron am-
bos"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_004.png,"una misma carne y sangre, no ay persona mas con-
junta que ella, & sunevnares, & vnum fuppofitum, c.
gaudemus de divorcijs, iuxtra illud Pauli, erunt duo in
carne una, itaque iam non sune duo, fedunacaro, & ita
nulla maior unio, quam coniugalis, nam ius divinum
consistit in veritate, & non infictione, & est focia vi-
vinae, & humana domus, I. aduersus, C. de crimine ex-
pil. heredit. & matrimonium durare dicitur vno eorum
superstite, authent, nec virum quod ex dore, §. nuptiali-
bus, collat. 8. Y assi vemos, que los privilegios concedi-
dos al marido, quantoquiera que sean personalissimos,
como el del fuero, y otros que se dan a la persona, ratio
ne officij, vel alias, los goza la muger, y no los hijos, I.
mulieres, C. de dignitatibus lib. ro. Y en la viuda q vie-
ne a quedar sola y desamparada, por faltalle la mitad
de su persona, se considera mayor i"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_005.png,"nteres y daño en la
muerte de su marido, que es la inspreccion que hizo el
derecho, aun en terminos de concurso de acusadores,
PDF p3 – left
para preferir el mas conjunto, I. 3. §. fi tamen, ff. de libe-
r o homine exhib. ibi: Er ex coniunctione, I. 2. §. si mulier,
ff. de colls. detegen. ibi: Cuius magis interest.
Por estas razones y otras lo assientan por indubita-
ble, post Bart. & Bald. Nicol. Boer. decis. 233. a num. 2.
& 3. ibi: Primo scilicet uxor, secundo pater, tertio liberi
siqui sunt, crudite Villalpan. adl. 22. tit. I. p. 7. patt. 2.
§. 40. n. 12. & sequentibus, Ant. Gom. de delictis, 3. to.
cap. I. num. 32. & clarius dominus Praeses Antonio de
Padilla inI. transigere, nu. 57. C. de transact. his verbis:
In quo illud in praxi notabis, quod uxor hominis occisi ce
setur propinquior persona ad accusandu, & transigendu;
quoniam in illa concurru"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_006.png,"nt maior coniunctio & affectio
quam in cateris, sunt enim duo illi in carne una, c. gaude-
mus de divortys, & quoniam ea persona est potius admis-
tenda ad accusandum, quam maiori dolore executara esse
credimus, L. 2. §. fin. ff. ad leg. IuI. de adult. haec Padilla, Sua-
rez de Paz in praxi, tom. I. p. 5. c. 3. nu. 14. Zauall, in suis
communib. q. 77. num. 6. in vers. Si vero defunctus uxo-
rem relinquat illa est omnibus consanguineis. ? heredi-
bus preferenda, & late disputans Flores de Mena, lib. I.
q. 7. a num. 7. Y es la cosa mas recebida que ay en los
Tribunales deste Reyno, y se prueva ab ordine literae in
I. 14. tit. 8. p. 7. dicens: Facer puede la muger acusacion de
muerte de su marido, e el marido de la muerte de su mu-
ger, e el padre del fijo, e el fyo del padre, donde se puso en
primer lugar la muger, que los hijos, ni los padres del
muerto"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_007.png,": y es conclusion assentada y recebida en pratica
sin contradicion.
Y si algun autor, o consulente est rangero de los que
alego el Abogado contrario puso el punto en contro-
versia, fue, hablando en estatutos particulares de otros
Reynos, o tocando el punto depuso sin disputallo, vel
quando mater esset vilis persona, uel suspecta de collu-
sione, pero en este Reyno nullus (quem ego viderim)
PDF p3 - right
admitio concurso de acosadores de la muerte con la viu-
da del muerto, eo magis fiendo persona calificada, y tal
lexos de colusion, como lo muestra la diligencia, y per-
severancia con que ha seguido, y sigue este pleyto: y la
colusion esta en la hija casada oy con el matador de su
padre, cuyo perdon (quando lo huviera) no se admite,
como luego se dira: y teniendo como tiene la viuda el
primer lugar en acusar, le tiene priuative en perdonar,
vt cum An"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_008.png,"gel. & alijs per text. ibi. in I. si. plures, ff. de ac-
cusationibus, resoluit Flores de Mena d. lib. I. q. 7. nu. 5.
Pero es tiempo perdido el que gasta la otra parte en
dezir, que por ser dos los hijos de Marco Antonio, y el
varon ausente no aver acusado, y la hija no perdir a su ma-
rido hazen mayor numero en concurso con la madre,
y han de prevalecer. Lo primero, porque la pretension
de concurso de los hijos con la viuda, no es admissible,
como queda fundado, nu. 4. Lo segundo, porque el hijo
ausente en servicio del Rey, y de la Republica, quando
tuviera algun derecho de acusar esta ileso y entero, y
no remitido, I. t. & L. item his, ff. ex quibus caus. maior.
Y lo cierto es, que si sabe la muerte de su padre recono-
ce el primer lugar que tiene su madre para acusar, y las
veras con que lo haze, y lo fia todo de su deligencia: y el
hijo esta tan l"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_009.png,"exos de remitir, que es una de las causas
que mas obliga a su madre a insistir en el castigo por la
mano de la justicia, el temor no se le pierda este hijo
varon, unico sucessor en el mayorazdo de su padre, mo-
ço alentado, y con tantos agravios a los ojos.
Y en quanto a la hija, que primero represento tan
encarecidamente la muerte de su padre, y en casando-
se con el matador solicita su causa, no es de momento;
tam, por no poder concurrir con la viuda, como por
hallarse subdita de su marido, y prohibida a acusalle: y
assi aun enn el caso que no huviera la viuda, no fuera de
momento su remission, vt fere in terminis resoluune
PDF p4 - left
Bosi. tit. de pace, vers. Quando vxor occiditur a viro,
Iulius Clar. q. 58. num. 31. vers. contingit etiam. Bona-
cosa in suis communibus, vers. pax vxoricidae, lib. I. Pe-
trus Cabal. in. resolut. in resolut. crimin"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_010.png,"a. casu 58. an. 10.
Et tandem, los delitos sobre que es este pleyto son
tan atroces que bastara la acusacion del señor Fiscal, y
de la Orden, y aun de qualquiera del pueblo, para que
fueran castigados, vt in principio, & in §. item Iex Cor-
nelia, & §. item lex Iulia, int. de publicis iudicijs.
Lo mismo que esta dicho en la acusacion de la muer-
te procede en los demas delitos de que es acusado don
Antonio, sobre la fuerça y engaño, y quebrantamien-
to de casa, y aver entrado en ella denoche, estando ce-
rradas las puertas con llaves, y usado de otras falsas, y
por las ventanas y texados, y el rapto, sacando la hija
de la casa, y llevandola a otras partes para usar mal de
ella: porque aunque viviendo Marco Antonio, como
cabeça de la familia ofendida, tenia la voz en su nom-
bre, y de su muger, para querellarse; aviendole quita-
do la vida el mismo deli"
data\printed_pages\PORCONES.23.5 - 1628\PORCONES.23.5 - 1628_page_011.png,"nquente, queda toda la accion
en su muger, por dos razones.
La primera, porque el dolor de la dicha deshonra
toco igualmente a la madre de familias, como al pa-
dre, y aun mas propiamente a la madre, como mas assis-
tente, y encargada de la guarda de casa, y de la hija, y a
quien toca assimismo ex justa causa su remedio, como
carga comun del matrimonio, I. neque mater, C. de iure
dotium, & quae post antiquos tradit Menoch. de arbitra-
rijs, casu 460, n. I. & sequentibus: y bastarale ser confor-
te, & socia divinae, & humanae domus, para poder acu-
sar la injuria hecha a su casa, ex Alex. ad Bart. in I. I. §.
item ait, ff. de iniurijs: vbi vero, la ofensa es comun a
marido y muger, lo es tambien el derecho de acusar, y
puede la muger suplir la omission del marido, ex Fa-
bro in §. patitur, nu. 4. inst. de iniurijs, Farinac. 3. tom.
END OF EXTRACT"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_000.png,"PDF p1
DEUS IN ADIUTORIUM MEUM INTENDE
POR
Don Felipe Leizado
Caballero del Orden Santiago, Ca-
pitan de Caballos del Ejército
de Milán.
En la causa criminal de uxoricidio que
contra él se figue.
1. Para que con la distinción se"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_001.png,"consiga
la brevedad, y claridad de este papel, lo
dividiremos en dos artículos. En el
primero defenderemos estar prova-
do el adulterio. En el segundo, que no
merece Don Felipe pena alguna, y que
debe ser absuelto, y confirmar la"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_002.png,"sentencia del señor
Arzobispo de Milán Subdelegado del Consejo, en que
le dio por libre.
2. La acusación que se le ha hecho a Don Felipe se
funda en la confesión que hizo del uxoricidio, pero es
de advertir que la calificación c"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_003.png,"on la causa de adulterio, la
cual por haberla probado con evidencia, quita la mala
presunción del homicidio. …impunitatem D. Phili-
po condonat ad tradita, per Onded. conf. 96. num 25.
lib. 1. Surd.conf. num 67. … re longe examin"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_004.png,"ata
firmat vivendus Farinac. De reo confes… convict. q. 81.
num. 153.
PDF p2
Artículo primero
3. Aunque es regular en estos delitos venéreos la
prueba por presunciones, ex responso Pontifi-
cis in cap. literis 12. de presumpt. …"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_005.png,"incap. Proterea de
testib us cum notatis ibidem per Canonitas, …Bart in
1.2…num.3.ff.ad l Iul de adult. Está sin embargo
la adultera tan convencida de su delito, que más se pue
de decir (vt evidens aparebit) que consta del phisic"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_006.png,"a y
realmente, que no por presunciones, y tan sin tergi-
versación, que cualquiera de esta prueba es suficiente
para la condenación de ambos efectos ordinarios civil,
y criminal.
4. Comenzando por la phisica, y verdadera, no pa-"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_007.png,"rece se puede poner duda en ella: porque consta por su
propia confesión de la adultera, ad text. in cap penult.
de adult. in eis verbis: Vel per evidentiamrei, vel per
confesionem legitimam mulieris plur a per Farinac de
confes q"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_008.png,"uest. 81. cap 1. num.28.
5. Está reiterada esta confesión en muchas cartas
que escribió la adultera a su amante de quibus in proces-
su. En las cuales manifiesta el trato ilícito que con él
había tenido, y tenía, significándole l"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_009.png,"a perseverancia de
su torpe afecto, y la fineza con que le amaba, y el temor
que tenia de que se descubriese este delito, por haberse
conocido señales de sospecha en algunos criados con o
parece de sus palabras, que traducidas en"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_010.png,"castellano so-
nan en frecuencia: Querido mío, por las señas que me hi-
ciste ayer por la mañana, como también por dar cobro
al que va con este, envié a la fiel al puesto al las cuatro,
y allí estuvo hasta las cinco, y después l"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_011.png,"a dicha fiel me
refirió al tiro que hizo Jacome, que luego que dieron las
cuatro abrieron una ventana en el dicho aposento de
Jacome, y estuvo abierta hasta las cinco, y después la oyó
cerrar. Digo mi bien, que estos quieren hace"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_012.png,"r nuevos
PDF p3
platillos si no nos gobernamos con prudencia. Jacome y,
el cocinero hablan siempre en su lengua, con parientes
de Matias; y plega a Dios, que una vez u otra no de-
mos en la trampa. Bien sé que estas mis palabras"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_013.png,"se echa-
rán al aire porque vos joya mía no queréis hacer ca-
so: porque si….. temor de lo que yo digo, no os hu-
biera despuesto dos veces en tanto peligro, como es ve-
nir a casa de día, particularmente la noche que vinis-
te c"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_014.png,"on el criado que el cocinero ha dicho libremente que
os ha visto. Ay Dios, si este hablase como hizo de las
Rotulas, que sería de mí, o mi g. Estáis vos fuera de ca-
sa, yo estoy en manos de canalla, que pueden ser causa
de mi mu"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_015.png,"erte, y no la huyera por escapar con la seguir-
dad de la vida una mancha eterna de infamia: hablo
con vos corazón mío, que en mi se haya enfriado el amor,
mas si consideraseis mis trabajos, no habalriades así,
antes deviades ase"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_016.png,"guraos, que si yo no os amara de
veras, no hubiera sido constante a golpe de muerte, como
lo he pasado. Juzgo también, que el dejaros ver todas
las noches cuando vengo de casa de mi madre, no esté
bien porque este mal viejo del g"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_017.png,"entilhombre no se quie-
re apartar de mí, y después con la venida del amigo, el
cual vendrá esta noche, puede ser que venga acaso con-
migo. Todo os sirva por bien, y aquí con desentrañable
amor os beso infinitas veces, a Dios. V"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_018.png,"uestra fiel.
6. Et in alia espistola, his verbis: Tesoro mío, sois
embustero mío, un luchador en la empresa de amor,
de los mayores que pueden haber nacido, y que nace-
rán al mundo, de suerte que cualquier dama se da
por rendida"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_019.png,", y yo como tal me echo a tues pies, su-
plicándote el que me tengas compasión, si no pu-
diese estos días recibirte de nuevo en mis brazos, atenta
que me siento flaquísima, y muy dolorida de vuestros
golpes, que me hieren con ta"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_020.png,"n dulce furia. No quisiera
después, o mi caro bien reysedes que el no quereros
PDF p4
tener aquí fuese por falta de voluntad, o bien por mi
seria de daros el alimento como merecéis, porque si esto
fuese respecto a vuestra persona"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_021.png,", juzgariades la ver-
dad, pero si después considerasedes, que pasando todo
por manos de criados, hiciésemos como algunos años
ha, que por aquella niñera de los pollos vinieron en
conocimiento que estanades vos aquí: y si bien te"
data\printed_pages\PORCONES.748.6 - 1650\PORCONES.748.6 - 1650_page_022.png,"ngo
al presente a la fiel, a la postre es mujer, que no puede
por si andar en estas cosas sin ser notada, fuera de la po-
ca comodidad de esconderos, me hace con vos, joya
mía, ser así tan indiscreta.
END OF EXTRACT"
